time,dB
524.4260545,36.6489162
524.5303538,35.80647512
524.6325187,35.97457473
524.7341972,37.2602242
524.836959,36.49975243
524.9433015,
525.0478939,
525.1499771,
525.2516739,
525.3544957,
525.4610578,
525.5653596,
525.6674417,
525.7691294,
525.871957,
525.9752282,
526.0770494,
526.182949,
526.2850194,
526.389311,
526.4950863,
526.600228,
526.7023796,
526.8040339,
526.9068921,
527.0131373,
527.1175659,
527.2199295,
527.3215131,
527.4243971,
527.5308203,
527.6351853,
527.737374,
527.838988,
527.9418852,
528.0482867,
528.1528095,
528.2548763,
528.3565927,
528.4593706,
528.5657328,
528.6703144,
528.77235,
528.8740876,
528.9768351,
529.0787403,
529.1851856,
529.2879075,
529.389958,
529.494262,
529.600661,
529.7052148,
529.807256,
529.9090706,
530.0126382,
530.1190883,
530.22274,
530.3248465,
530.4265588,
530.5291431,
530.630921,
530.7373657,
530.8404311,
530.9423997,
531.0468068,
531.1532508,
531.2577938,
531.3596961,
531.4615812,
531.5642349,
531.6685984,
531.7750131,
531.8772508,
531.9790325,
532.0816098,
532.1870936,
532.2926874,
532.3947361,
532.4965297,
532.5991201,
532.7054496,
532.8100195,
532.9121266,
533.0139457,
533.1166761,
533.2232366,
533.3275058,
533.4322224,
533.5339798,
533.6398726,
533.7448097,
533.8469862,
533.9485895,
534.0549775,
534.1613799,
534.2642805,
534.3659874,
534.47238,
534.5770068,
534.679753,
534.7817295,
534.8835198,
534.9891487,
535.0954889,
535.1972495,
535.299258,
535.4009445,
535.5073739,
535.6138053,
535.7165503,
535.81824,
535.9246623,
536.0310473,
536.133891,
536.2355303,
536.3419495,
536.4482592,
536.551217,
536.6529661,
536.7562306,
536.8626271,
536.9666414,
537.0687402,
537.1704831,
537.2767917,
537.3830936,
537.4841111,
537.5862511,
537.687894,
537.7887713,
537.8942143,
537.9987835,
538.1017634,
538.203899,
538.3055623,
538.4109287,
538.5173638,
538.6232635,
538.7269787,
538.833322,
538.9364595,
539.0406318,
539.1442934,
539.2507172,
539.3537999,
539.4579809,
539.5609273,
539.6673513,
539.771054,
539.875306,
539.977563,
540.0838845,
540.1884023,
540.2942327,
540.4007025,
540.5056487,
540.6107622,
540.7164538,
540.8228799,
540.9270968,
541.0335038,
541.1394817,
541.2441088,
541.3507509,
541.4571034,
541.5612544,
541.6672111,
541.7719527,
541.8775813,
541.9820796,
542.0883295,
542.1936374,
542.2957178,
542.4002822,
542.5066778,
542.6129191,
542.7193255,
542.8256678,
542.9300619,
543.0339013,
543.1403123,
543.2433393,
543.347431,
543.4498362,
543.5562584,
543.6605187,
543.7646386,
543.8703468,
543.9767853,
544.0818848,
544.1882845,
544.2946314,
544.3989818,
544.5020052,
544.6083892,
544.7122463,
544.816351,
544.922333,
545.0286935,
545.1334786,
545.238032,
545.3426958,
545.446738,
