TIME,CH1,Model,TBS2074B
-0.12,-0.0008,,
-0.112,0.0044,,
-0.104,0.0014,,
-0.096,0.0024,,
-0.088,-0.0032,,
-0.08,0.002,,
-0.072,0.0032,,
-0.064,0,,
-0.056,-0.0052,,
-0.048,0.0022,,
-0.04,-0.0014,,
-0.032,0.0012,,
-0.024,-0.0018,,
-0.016,-0.0006,,
-0.008,0.0046,,
7.05E-15,-0.0034,,
0.008,0.0048,,
0.016,0.0002,,
0.024,0.0022,,
0.032,-0.0052,,
0.04,0.0032,,
0.048,0.0046,,
0.056,-0.0018,,
0.064,-0.001,,
0.072,-0.0014,,
0.08,0.0016,,
0.088,0.0006,,
0.096,-0.0028,,
0.104,0.001,,
0.112,0.0006,,
0.12,0.001,,
0.128,0.0068,,
0.136,-0.003,,
0.144,0.0014,,
0.152,-0.0008,,
0.16,-0.0002,,
0.168,-0.0004,,
0.176,-0.004,,
0.184,-0.0012,,
0.192,0.002,,
0.2,0.002,,
0.208,0.003,,
0.216,-0.0028,,
0.224,-0.0018,,
0.232,0.0026,,
0.24,-0.0022,,
0.248,0.0032,,
0.256,0.001,,
0.264,0.0018,,
0.272,0.0044,,
0.28,-0.003,,
0.288,0.0048,,
0.296,0.0006,,
0.304,-0.0028,,
0.312,0.002,,
0.32,0.0024,,
0.328,0.0052,,
0.336,-0.0016,,
0.344,0.0012,,
0.352,-0.0044,,
0.36,-0.0046,,
0.368,0.0034,,
0.376,-0.001,,
0.384,0.0004,,
0.392,-0.0014,,
0.4,0.0046,,
0.408,-0.0006,,
0.416,0.0012,,
0.424,0.002,,
0.432,-0.0012,,
0.44,-0.0036,,
0.448,0.0062,,
0.456,-0.0024,,
0.464,-0.002,,
0.472,-0.0014,,
0.48,-0.0032,,
0.488,0.006,,
0.496,-0.0036,,
0.504,0.0024,,
0.512,-0.0004,,
0.52,-0.0002,,
0.528,0.0038,,
0.536,0.0014,,
0.544,-0.0018,,
0.552,-0.0034,,
0.56,0.002,,
0.568,0.0044,,
0.576,0.0036,,
0.584,0.0026,,
0.592,0.0016,,
0.6,-0.001,,
0.608,0.001,,
0.616,0.0024,,
0.624,0.0026,,
0.632,-0.0048,,
0.64,0.0032,,
0.648,0.005,,
0.656,0.0002,,
0.664,-0.0008,,
0.672,0.0048,,
0.68,-0.0032,,
0.688,0.007,,
0.696,0,,
0.704,-0.0034,,
0.712,0.003,,
0.72,-0.0044,,
0.728,0.0022,,
0.736,0.0032,,
0.744,0.0004,,
0.752,-0.0018,,
0.76,-0.0044,,
0.768,0.0034,,
0.776,0.0026,,
0.784,-0.0018,,
0.792,-0.0014,,
0.8,0.0036,,
0.808,-0.0014,,
0.816,0.0026,,
0.824,-0.0008,,
0.832,0.001,,
0.84,-0.0048,,
0.848,-0.0018,,
0.856,0.0016,,
0.864,-0.002,,
0.872,-0.0016,,
0.88,0.0012,,
0.888,-0.0004,,
0.896,0.0034,,
0.904,-0.0028,,
0.912,0.0018,,
0.92,0.001,,
0.928,0.0072,,
0.936,0.0008,,
0.944,0.0022,,
0.952,0.0014,,
0.96,0.0008,,
0.968,0.005,,
0.976,-0.0032,,
0.984,0.0038,,
0.992,-0.0022,,
1,0.002,,
1.008,0.0048,,
1.016,-0.001,,
1.024,-0.0034,,
1.032,-0.0042,,
1.04,0.0002,,
1.048,0.0014,,
1.056,0.0006,,
1.064,-0.002,,
1.072,-0.0028,,
1.08,-0.0006,,
1.088,0.0048,,
1.096,0.0004,,
1.104,-0.0012,,
1.112,0.0012,,
1.12,0.0038,,
