time,dB
221.38074,40.11018185
221.4822035,39.52722966
221.5885338,39.59193758
221.6914698,38.96605704
221.7937682,39.86147793
221.895277,39.52348002
222.001672,39.70942223
222.108073,39.97807033
222.2108414,39.30068015
222.3126255,38.86920083
222.419038,37.93255862
222.5252557,38.83248809
222.6262635,37.67789667
222.7283201,38.90811978
222.8301085,39.46281322
222.9364893,39.67658993
223.0429418,40.56472671
223.1456352,39.25802413
223.2473893,38.60497862
223.353774,40.68811099
223.4556706,39.69306651
223.5610883,41.53666103
223.6630227,41.00473304
223.7647032,39.74880265
223.8655646,39.09704823
223.9709081,39.6084789
224.0772554,40.33148553
224.1804264,40.45667292
224.2820894,38.67344224
224.3840535,39.67529016
224.4904057,39.90664555
224.5957535,42.42922763
224.6977958,41.6157144
224.7998438,40.19627426
224.9062668,39.81846559
225.0126924,39.97848278
225.1151325,40.1849843
225.2168074,39.63110607
225.3232023,39.68089089
225.4295488,40.2473825
225.5324095,40.47294618
225.6340759,40.97154297
225.7404721,40.39928991
225.846842,41.83470674
225.9497202,40.5916794
226.0513526,40.32787425
226.1577028,41.98160371
226.2640406,41.41589221
226.3649893,39.5806595
226.4671453,40.44438334
226.5687804,40.75734902
226.6695823,40.6717175
226.7759773,40.59724628
226.8823877,40.28132264
226.9846387,40.4546535
227.0863364,40.46345529
227.1927406,40.65146247
227.2991435,40.36567099
227.4018454,40.81010778
227.5036532,40.67034086
227.6100178,41.30811877
227.7164747,40.78555653
227.81912,40.37900254
227.9210302,41.57460607
228.027457,40.66173999
228.133043,40.82035749
228.2346265,40.45797151
228.3366083,39.99444889
228.4383255,42.22444897
228.5447823,41.17684587
228.6512392,40.05919399
228.7539065,40.7608742
228.8556433,41.43483977
228.9608313,40.48157277
229.0655399,40.37352382
229.1692868,40.54856048
